全国地方公共団体コード,ID,地方公共団体名,名称,名称_カナ,名称_通称,名称_英語,文化財分類,種類,場所名称,所在地_全国地方公共団体コード,町字ID,所在地_連結表記,所在地_都道府県,所在地_市区町村,所在地_町字,所在地_番地以下,建物名等(方書),緯度,経度,高度の種別,高度の値,電話番号,内線番号,連絡先メールアドレス,連絡先FormURL,連絡先備考（その他、SNSなど）,郵便番号,員数（数）,員数（単位）,法人番号,所有者等,文化財指定日,利用可能曜日,開始時間,終了時間,利用可能日時特記事項,画像,画像_ライセンス,概要,概要_英語,説明,説明_英語,URL,備考,,
220001,538,静岡県,桜ヶ池のお櫃納め,サクラガイケノオヒツオサメ,,,民俗文化財,無形民俗文化財,,,,静岡県,静岡県,,,,,,,,,,,,,,,1,件,,,1986/12/5,,,,,,,,,,,,,,御前崎市
220001,539,静岡県,岩淵の一里塚,イワブチノイチリヅカ,,,記念物,史跡,,,,"静岡県富士市岩淵181-2,182-11",静岡県,"富士市岩淵181-2,182-11",,,,,,,,,,,,,,1,件,,静岡県,1986/12/5,,,,,,,,,,,,"随時
県道沿いで交通量が多いため、見学には注意が必要",,富士市
220001,541,静岡県,大晦日のタブノキ,オオズモリノタブノキ,,,記念物,天然記念物,,,,静岡県富士宮市内房5677,静岡県,富士宮市内房5677,,,,,,,,,,,,,,1,本,,,1987/3/20,,,,,,,,,,,,,,富士宮市
220001,542,静岡県,黄金崎のプロピライト,コガネザキノプロピライト,,,記念物,天然記念物,,,,静岡県,静岡県,,,,,,,,,,,,,,,,,,,1988/3/18,,,,,,,,,,,,随時,,西伊豆町
220001,543,静岡県,河内の宝篋印塔,コウチノホウキョウイントウ,,,有形文化財,建造物,,,,静岡県下田市河内749,静岡県,下田市河内749,,,,,,,,,,,,,,1,基,,重福院,1988/3/18,,,,,,,,,,,,随時午前9時-午後4時,,下田市
220001,544,静岡県,三熊野神社の地固め舞と田遊び,ミクマノジンジャノジガタメマイトタアソビ,,,民俗文化財,無形民俗文化財,,,,静岡県掛川市西大渕5631-1,静岡県,掛川市西大渕5631-1,,,,,,,,,,,,,,1,件,,三熊野神社の地固め舞と田遊び保存会,1989/3/22,,,,,,,,,,,,三熊野神社大祭開催時,,掛川市
220001,545,静岡県,宝林寺山門,ホウリンジサンモン,,,有形文化財,建造物,,,,静岡県浜松市北区細江町中川65-2,静岡県,浜松市北区細江町中川65-2,,,,,,,,,,,,,,1,棟,,,1990/3/20,,,,,,,,,,,,随時午前10時-午後4時有料,,浜松市
220001,546,静岡県,銅造走湯権現立像,ドウゾウソウトウゴンゲンリュウゾウ,,,有形文化財,彫刻,,,,静岡県熱海市伊豆山字上野地708-2,静岡県,熱海市伊豆山字上野地708-2,,,,,,,,,,,,,,1,躯,,伊豆山神社,1990/3/20,,,,,,,,,,,,随時午前9時-午後4時木曜休館,,熱海市
220001,547,静岡県,木造宝冠阿弥陀如来像及び脇侍像,モクゾウホウカンアミダニョライゾウオヨビワキジゾウ,,,有形文化財,彫刻,,,,静岡県熱海市伊豆山字上野地708-2,静岡県,熱海市伊豆山字上野地708-2,,,,,,,,,,,,,,3,躯,,,1990/3/20,,,,,,,,,,,,随時午前9時-午後4時水曜休館,,熱海市
220001,548,静岡県,赤門上古墳出土遺物,アカモンウエコフンシュツドイブツ,,,有形文化財,考古資料,,,,静岡県浜松市浜北区貴布祢291-1,静岡県,浜松市浜北区貴布祢291-1,,,,,,,,,,,,,,一括,,,,1990/3/20,,,,,,,,,,,,随時午前9時-午後5時休館日あり,,浜松市
220001,549,静岡県,浮島沼周辺の農耕生産用具,ウキシマヌマシュウヘンノノウコウセイサンヨウグ,,,民俗文化財,有形民俗文化財,,,,静岡県沼津市下香貫島郷2802-1,静岡県,沼津市下香貫島郷2802-1,,,,,,,,055-932-6266,,,,,,35種258点,,,沼津市,1990/3/20,,,,,,,,,,,,"沼津市歴史民俗資料館


【開館時間】
4月-10月：9：00-17：00
11月-3月：9：00-16：30
【休館日】
月曜日（祝日は開館）、祝日の翌日、年末年始
【観覧料】
無料",,沼津市
220001,549,静岡県,浮島沼周辺の農耕生産用具,ウキシマヌマシュウヘンノノウコウセイサンヨウグ,,,民俗文化財,有形民俗文化財,,,,静岡県富士市伝法66-2,静岡県,富士市伝法66-2,,,,,,,,,,,,,,35種258点,,,富士市,1990/3/20,,,,,,,,,,,,富士山かぐや姫ミュージアム分館の歴史民俗資料館にて一部公開,,富士市
220001,550,静岡県,米沢諏訪神社のイチイガシ,ミナザワスワジンジャノイチイガシ,,,記念物,天然記念物,,,,静岡県浜松市天竜区米沢489,静岡県,浜松市天竜区米沢489,,,,,,,,,,,,,,1,本,,,1990/3/20,,,,,,,,,,,,随時,,浜松市
220001,561,静岡県,三島囃子,ミシマバヤシ,,,民俗文化財,無形民俗文化財,,,,静岡県,静岡県,,,,,,,,,,,,,,,1,件,,,1991/3/19,,,,,,,,,,,,三島大祭り等,,三島市
220001,562,静岡県,景ケ島渓谷屏風岩の柱状節理,ケイガシマケイコクビョウブイワノチュウジョウセツリ,,,記念物,天然記念物,,,,静岡県裾野市千福下細野721，770-2他,静岡県,裾野市千福下細野721，770-2他,,,,,,,,,,,,,,1,件,,国（建設省）,1991/3/19,,,,,,,,,,,,,,裾野市
220001,563,静岡県,旧赤松家門・塀,キュウアカマツケモン・ヘイ,,,有形文化財,建造物,,,,静岡県磐田市見付3884-10,静岡県,磐田市見付3884-10,,,,,,,,0538-36-0340,,,,,,,,,磐田市,1992/3/17,,,,,,,,,,,,随時午前9時-午後4時30分休館日：月曜日、祝日の翌日、年末年始,,磐田市
220001,564,静岡県,渭伊神社境内遺跡,イイジンジャケイダイイセキ,,,記念物,史跡,,,,"静岡県浜松市北区引佐町井伊谷1150-1,1151-4",静岡県,"浜松市北区引佐町井伊谷1150-1,1151-4",,,,,,,,,,,,,,,,,,1992/3/17,,,,,,,,,,,,随時,,浜松市
220001,566,静岡県,大門大塚古墳附出土遺物一括（189点）,ダイモンオオツカコフンツケタリシュツドイブツイッカツ（ヒャクハチジュウキュウテン）,,,記念物,史跡,,,,静岡県袋井市高尾字大門776-1,静岡県,袋井市高尾字大門776-1,,,,,,,,0538-23-9264,,,,,,,,,袋井市,1993/3/26,,,,,,,,,"墳丘の直径26m、高さ4.5m、周囲に幅5mの周溝を巡らし、横穴式石室の主体部を持つ6世紀前半の円墳。明治16年に発掘され、各種須恵器、馬具、玉、神獣鏡など多数の貴重な遺物を出土した遠州地方の代表的な円墳である。【紹介】『遠江国風土記伝』や『遠江古跡図絵』には「高部の石棺」として紹介された古墳で、これまでの発掘調査で直径は約26ｍで、高さ約4.5ｍを測る古墳時代後期の円墳であることが確認されました。主体部は円礫を積み上げた横穴式石室で、天井石と考えられる大型の板状石も残されています。明治時代の発掘の時には土師器、須恵器、馬具、武器、装身具、鏡など出土し、築造時期は6世紀前半を大きく遡らない時期と考えられます。",,,随時,,袋井市
220001,567,静岡県,滝峯才四郎谷遺跡,タキミネサイシロウガヤイセキ,,,記念物,史跡,,,,静岡県浜松市北区細江町中川7172-327,静岡県,浜松市北区細江町中川7172-327,,,,,,,,,,,,,,,,,,1993/3/26,,,,,,,,,,,,随時,,浜松市
220001,568,静岡県,銅鐸,ドウタク,,,有形文化財,考古資料,,,,静岡県浜松市北区細江町気賀1015-1,静岡県,浜松市北区細江町気賀1015-1,,,,,,,,,,,,,,1,口,,,1993/3/26,,,,,,,,,,,,浜松市姫街道と銅鐸の歴史民俗資料館午前9時-午後5時有料休館日あり,,浜松市
220001,569,静岡県,柴のタブノキ,シバノタブノキ,,,記念物,天然記念物,,,,静岡県,静岡県,,,,,,,,,,,,,,,1,本,,,1993/3/26,,,,,,,,,,,,随時,,浜松市
220001,571,静岡県,下白岩のレピドサイクリナ化石産地,シモシライワノレピドサイクリナカセキサンチ,,,記念物,天然記念物,,,,静岡県伊豆市下白岩峯ノ上477-1,静岡県,伊豆市下白岩峯ノ上477-1,,,,,,,,,,,,,,,,,,1993/3/26,,,,,,,,,,,,随時,,伊豆市
220001,572,静岡県,新井の大祭り諸行事,アライノオオマツリショギョウジ,,,民俗文化財,無形民俗文化財,,,,静岡県,静岡県,,,,,,,,,,,,,,,,,,,1993/3/26,,,,,,,,,,,,現在休止中、再開未定。,,伊東市
220001,573,静岡県,光福寺本堂附設計図４枚,コウフクジホンドウツケタリセッケイズヨンマイ,,,有形文化財,建造物,,,,静岡県静岡市清水区柏尾97,静岡県,静岡市清水区柏尾97,,,,,,,,,,,,,,1,棟,,光福寺,1993/12/21,,,,,,,,,,,,随時,,静岡市
220001,574,静岡県,日蓮葬送日記,ニチレンソウソウニッキ,,,有形文化財,書跡・典籍・古文書,,,,静岡県,静岡県,,,,,,,,,,,,,,,1,帖,,,1994/3/25,,,,,,,,,,,,,,静岡市
220001,575,静岡県,法門聴聞集,ホウモンチョウモンシュウ,,,有形文化財,書跡・典籍・古文書,,,,静岡県沼津市岡宮1055,静岡県,沼津市岡宮1055,,,,,,,,055-921-0484,,,,,,2,巻,,宗教法人光長寺,1994/3/25,,,,,,,,,,,,,,沼津市
220001,577,静岡県,ホウジ峠の中央構造線,ホウジトウゲノチュウオウコウゾウセン,,,記念物,天然記念物,,,,静岡県浜松市天竜区佐久間町佐久間,静岡県,浜松市天竜区佐久間町佐久間,,,,,,,,,,,,,,,,,,1994/3/25,,,,,,,,,,,,随時,,浜松市
220001,578,静岡県,龍潭寺伽藍附棟札６枚、山号額１枚,リョウタンジガランツケタリムナフダロクマイ、サンゴウガクイチマイ,,,有形文化財,建造物,,,,静岡県浜松市北区引佐町井伊谷1989,静岡県,浜松市北区引佐町井伊谷1989,,,,,,,,,,,,,,6,棟,,,1995/3/20,,,,,,,,,,,,原則８月15日、12月22日-27日を除いて毎日公開午前9時-午後4時30分（17時閉門）（棟札6枚は非公開）,,浜松市
220001,579,静岡県,木造阿弥陀如来坐像及両脇侍像並に毘沙門天立像,モクゾウアミダニョライザゾウオヨビリョウワキジゾウナラビニビシャモンテンリュウゾウ,,,有形文化財,彫刻,,,,静岡県下田市宇土金341,静岡県,下田市宇土金341,,,,,,,,,,,,,,4,躯,,,1995/3/20,,,,,,,,,,,,有料上原美術館（※期間展示のため事前に御連絡ください）電話番号0558-28-1228,,松崎町
220001,580,静岡県,富士宮囃子,フジノミヤバヤシ,,,民俗文化財,無形民俗文化財,,,,静岡県富士宮市宮町,静岡県,富士宮市宮町,,,,,,,,,,,,,,,,,富士宮囃子保存会,1995/3/20,,,,,,,,,,,,浅間大社の５月・11月の祭礼時,,富士宮市
220001,581,静岡県,富戸の魚見小屋,フトノウオミゴヤ,,,民俗文化財,有形民俗文化財,,,,静岡県,静岡県,,,,,,,,,,,,,,,1,棟,,,1995/3/20,,,,,,,,,,,,カリダン部分の毀損の為公開休止中,,伊東市
220001,582,静岡県,井田松江古墳群,イタスンゴウコフングン,,,記念物,史跡,,,,"静岡県沼津市井田974-18,972,973,969-1",静岡県,"沼津市井田974-18,972,973,969-1",,,,,,,,,,,,,,23,基,,,1995/3/20,,,,,,,,,,,,,,沼津市
220001,583,静岡県,若王子古墳群,ニャクオウジコフングン,,,記念物,史跡,,,,静岡県藤枝市若王子字上ノ平1015,静岡県,藤枝市若王子字上ノ平1015,,,,,,,,,,,,,,28,基,,藤枝市,1995/3/20,,,,,,,,,,,,蓮華寺池公園内「古墳の広場」,,藤枝市
220001,584,静岡県,芝川のポットホール,シバカワノポットホール,,,記念物,天然記念物,,,,静岡県富士宮市下柚野319地先,静岡県,富士宮市下柚野319地先,,,,,,,,,,,,,,,,,国,1995/3/20,,,,,,,,,,,,随時,,富士宮市
220001,585,静岡県,村松以弘筆白糸瀑図,ムラマツイコウヒツシライトバクズ,,,有形文化財,絵画,,,,静岡県掛川市掛川1142-1,静岡県,掛川市掛川1142-1,,,,,,,,0537-21-1158,,,,,,1,幅,,掛川市,1996/3/12,,,,,,,,,,,,,,掛川市
220001,586,静岡県,木造千手観音立像附木造ニ十八部衆立像及び木造風神雷神像,モクゾウセンジュカンノンリュウゾウツケタリモクゾウニジュウハチブシュウリュウゾウオヨビモクゾウフウジンライジンゾウ,,,有形文化財,彫刻,,,,静岡県静岡市清水区大内597,静岡県,静岡市清水区大内597,,,,,,,,,,,,,,29,躯,,宗教法人霊山寺,1996/3/12,,,,,,,,,,,,随時,,静岡市
220001,587,静岡県,堂山古墳出土遺物,ドウヤマコフンシュツドイブツ,,,有形文化財,考古資料,,,,静岡県磐田市見付3678-1,静岡県,磐田市見付3678-1,,,,,,,,0538-32-9699,,,,,,576,点,,磐田市,1996/3/12,,,,,,,,,,,,不定期公開,,磐田市
220001,588,静岡県,静居寺惣門,ジョウコジソウモン,,,有形文化財,建造物,,,,静岡県島田市旗指3083,静岡県,島田市旗指3083,,,,,,,,,,,,,,1,棟,,宗教法人静居寺,1996/3/12,,,,,,,,,,,,随時午前9時-午後4時日曜日、祭日は案内なし,,島田市
220001,589,静岡県,徳山神楽,トクヤマカグラ,,,民俗文化財,無形民俗文化財,,,,静岡県川根本町徳山1860,静岡県,川根本町徳山1860,,,,,,,,0547-57-2843,,,,,,,,,川根本町徳山古典芸能保存会,1996/3/12,,,,,,,,,,,,10月中旬徳山神社,,川根本町
220001,590,静岡県,島田帯祭の大名行列,シマダオビマツリノダイミョウギョウレツ,,,民俗文化財,無形民俗文化財,,,,静岡県,静岡県,,,,,,,,,,,,,,,,,,,1996/3/12,,,,,,,,,,,,島田大祭（帯まつり）祭典開催時,,島田市
220001,591,静岡県,青崩峠,アオクズレトウゲ,,,記念物,史跡,,,,静岡県浜松市天竜区水窪町奥領家,静岡県,浜松市天竜区水窪町奥領家,,,,,,,,,,,,,,,,,,1996/3/12,,,,,,,,,,,,随時,,浜松市
220001,592,静岡県,細野湿原,ホソノシツゲン,,,記念物,天然記念物,,,,静岡県,静岡県,,,,,,,,,,,,,,,,,,,1996/3/12,,,,,,,,,,,,,,東伊豆町
220001,593,静岡県,鮎壷の滝,アユツボノタキ,,,記念物,天然記念物,,,,静岡県長泉町下土狩1075-2,静岡県,長泉町下土狩1075-2,,,,,,,,,,,,,,1,,,国（国交省）,1996/3/12,,,,,,,,,,,,,,長泉町
220001,593,静岡県,鮎壷の滝,アユツボノタキ,,,記念物,天然記念物,,,,静岡県沼津市大岡字吹込3298-29,静岡県,沼津市大岡字吹込3298-29,,,,,,,,,,,,,,,,,国（国交省）,1996/3/12,,,,,,,,,,,,,,沼津市
220001,594,静岡県,三熊野神社絵馬,ミクマノジンジャエマ,,,有形文化財,絵画,,,,静岡県掛川市西大渕5631-1,静岡県,掛川市西大渕5631-1,,,,,,,,0537-48-2739,,,,,,44,点,,三熊野神社,1996/11/18,,,,,,,,,,,,一部公開要事前連絡,,掛川市
220001,595,静岡県,西楽寺木造阿弥陀如来坐像及び両脇侍坐像,サイラクジモクゾウアミダニョライザゾウオヨビリョウワキジザゾウ,,,有形文化財,彫刻,,,,静岡県袋井市春岡字天白384,静岡県,袋井市春岡字天白384,,,,,,,,0538-48-6754,,,,,,3,躯,,宗教法人西楽寺,1996/11/18,,,,,,,,,ヒノキ材の一木割矧造りで、平安時代末期の特徴を表しています。様式的には旧例に従いながらも、新技法である玉眼を採用しています。中尊（像高53.9ｃｍ）は来迎印を結び結び跏趺坐し、右脇侍の観音菩薩（13.7ｃｍ）は右膝を竪て往生者を載せる蓮華を捧げ、左脇侍の勢至菩薩（48.1ｃｍ）は赤敷蓮華の柄を執って跪坐している三尊像です。中尊の体内には、正応三年（1290）に沙門中道の発願で忍性（仏師）と願仏（塗師）によって修理されたことが体内に墨書されています。,,,随時要事前連絡,,袋井市
220001,596,静岡県,繍字法華経,シュウジホケキョウ,,,有形文化財,歴史資料,,,,静岡県沼津市岡宮1055,静岡県,沼津市岡宮1055,,,,,,,,055-921-0484,,,,,,１帖附１幅,,,宗教法人光長寺,1996/11/18,,,,,,,,,,,,非公開,,沼津市
220001,597,静岡県,三熊野神社本殿,ミクマノジンジャホンデン,,,有形文化財,建造物,,,,静岡県掛川市西大渕5631-1,静岡県,掛川市西大渕5631-1,,,,,,,,0537-48-2739,,,,,,1,棟,,三熊野神社,1996/11/18,,,,,,,,,,,,,,掛川市
